id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
1001155,5317048,4832,4832,4780, 36 months,6.41,147.9,G,C3,Analyst,6 years,RENT,47618,Not Verified,Oct-10,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001155,Borrower added for business purpose,debt_consolidation,debt_consolidation,747xx,TX,12.66,1,Mar-80,3,25,118,3,3,111,95.0,5,w,8765.605018630944,8765.605018630944,4926.4,4926.4,3033.66,1584.67,0,291.35,0,Mar-15,1466.89,Jul-19,Jul-11,0,56,1,JOINT,,,,1,196,443525,1,2,8,10,93,92792,50.2,2,1,5142,20.2,12106,5,8,12
1001156,4188729,26275,26275,26250, 60 months,10.56,854.75,B,D3,Consultant,6 years,RENT,201839,Source Verified,Apr-07,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001156,Borrower added for business purpose,vacation,vacation,275xx,NY,1.28,3,Sep-81,3,22,53,23,0,15566,95.2,26,w,3782.806927291318,3782.806927291318,29864.6,29864.6,18276.27,1002.36,0,146.02,0,Oct-07,1569.77,Dec-19,Dec-16,0,49,1,INDIVIDUAL,,,,1,1298,242068,4,3,5,7,16,54819,3.3,2,12,12197,34.0,57488,0,1,12
1001157,5785956,15901,15901,15888, 36 months,11.49,524.28,F,E1,Teacher,< 1 year,MORTGAGE,29705,Not Verified,Jul-12,In Grace Period,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001157,Borrower added for business purpose,car,car,760xx,NC,21.11,1,Dec-03,8,95,98,26,0,31702,96.9,19,w,9022.695826245776,9022.695826245776,22238.35,22238.35,6648.76,1699.18,0,496.2,0,May-16,861.04,Mar-18,Aug-14,0,65,1,INDIVIDUAL,,,,0,5485,209128,5,0,5,6,70,26812,84.6,4,19,15927,75.9,72271,3,12,11
1001158,6105724,23918,23918,23874, 36 months,23.9,937.12,E,A1,Engineer,1 year,MORTGAGE,208218,Source Verified,Jul-16,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001158,Borrower added for business purpose,home_improvement,home_improvement,713xx,NC,6.88,0,Dec-88,3,62,108,4,3,37477,30.2,20,w,369.25368846130846,369.25368846130846,18653.51,18653.51,18077.36,1257.48,0,368.5,0,May-10,1379.97,Jul-19,Nov-14,0,6,1,INDIVIDUAL,,,,2,9879,459198,0,1,9,5,109,17625,93.6,5,7,1757,94.5,19475,0,10,2
1001159,6025764,20540,20540,20497, 36 months,10.65,669.05,A,B3,Manager,6 years,RENT,239288,Verified,Aug-10,In Grace Period,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001159,Borrower added for business purpose,medical,medical,457xx,AZ,2.74,0,Sep-96,6,65,102,5,0,21424,19.2,24,f,1127.5698792140754,1127.5698792140754,26583.56,26583.56,12626.22,1257.84,0,137.08,0,Nov-07,1144.95,Dec-19,Mar-13,0,56,1,JOINT,,,,2,5205,227754,0,4,9,19,108,62843,7.4,3,2,19816,7.8,70106,1,15,3
1001160,8996198,12580,12580,12493, 60 months,14.22,431.3,F,E1,Doctor,7 years,RENT,64379,Source Verified,Jan-09,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001160,Borrower added for business purpose,credit_card,credit_card,352xx,PA,28.23,4,Aug-80,0,38,63,4,1,17793,98.1,59,f,4122.055625184433,4122.055625184433,16351.65,16351.65,9271.54,67.76,0,320.22,0,Aug-17,384.07,Jul-18,Oct-16,0,45,1,JOINT,,,,0,2196,472007,1,3,2,14,89,20224,20.8,9,6,847,67.3,11511,2,3,0
1001161,1910775,25917,25917,25853, 36 months,18.43,942.56,E,E1,Analyst,3 years,OWN,72682,Source Verified,Jun-12,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001161,Borrower added for business purpose,credit_card,credit_card,247xx,AZ,29.56,4,Jun-94,6,65,51,13,1,8897,98.8,14,w,5939.930186885735,5939.930186885735,16277.16,16277.16,10506.42,1499.34,0,217.69,0,Jun-09,1519.78,May-18,May-10,0,21,1,JOINT,,,,1,1361,418843,2,4,0,14,116,54447,71.6,6,16,4719,94.3,4429,4,6,4
1001162,6954878,23318,23318,23268, 36 months,8.24,733.29,F,F2,,5 years,OWN,215785,Not Verified,May-09,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001162,Borrower added for business purpose,small_business,small_business,533xx,PA,18.97,1,Oct-03,1,102,100,9,0,38640,7.8,46,w,323.75636639365604,323.75636639365604,12060.84,12060.84,13824.31,1955.73,0,430.16,0,Oct-17,1856.03,Dec-18,Feb-15,0,10,1,INDIVIDUAL,,,,1,2661,169260,8,1,3,6,65,10450,99.7,2,5,17494,10.3,7189,8,16,1
1001163,6927997,11179,11179,11137, 60 months,14.73,386.05,C,D4,Manager,10+ years,OWN,125894,Not Verified,Dec-10,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001163,Borrower added for business purpose,credit_card,credit_card,312xx,NY,27.4,1,Jul-88,7,45,42,28,2,14482,75.3,30,w,5674.34471424264,5674.34471424264,12089.08,12089.08,9627.35,946.06,0,164.48,0,Oct-12,977.28,Sep-18,May-15,0,32,1,INDIVIDUAL,,,,2,6692,9785,2,1,3,7,47,12630,87.6,3,5,16673,18.3,16821,8,6,14
1001164,1558924,13251,13251,13166, 60 months,19.77,490.9,C,E3,,9 years,OWN,207991,Verified,Dec-15,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001164,Borrower added for business purpose,major_purchase,major_purchase,701xx,IL,21.99,4,Oct-80,0,14,86,23,0,24516,28.9,53,f,3073.983164830314,3073.983164830314,17086.88,17086.88,9284.3,317.16,0,93.93,0,Feb-08,1988.62,Jul-19,Jul-10,0,53,1,INDIVIDUAL,,,,1,9264,492498,7,0,2,16,92,74721,9.9,4,10,9103,67.7,50032,2,1,6
1001165,4881185,20493,20493,20471, 36 months,22.34,786.25,C,G5,Developer,2 years,RENT,80384,Not Verified,Nov-09,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001165,Borrower added for business purpose,small_business,small_business,949xx,AZ,25.56,1,Mar-80,9,15,17,14,2,27355,90.9,58,f,8871.468078118292,8871.468078118292,21608.45,21608.45,17897.2,1953.96,0,23.07,0,Feb-08,855.93,Apr-18,Mar-17,0,19,1,INDIVIDUAL,,,,0,1944,163868,5,1,4,18,112,57690,60.7,7,5,17764,63.2,47562,7,17,8
1001166,6004998,21466,21466,21411, 36 months,17.53,771.0,C,A5,Analyst,6 years,RENT,150512,Not Verified,Oct-10,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001166,Borrower added for business purpose,credit_card,credit_card,437xx,FL,24.27,3,Feb-08,2,119,99,16,0,20583,8.9,27,w,5332.845916687309,5332.845916687309,28192.32,28192.32,17588.73,580.25,0,492.15,0,Feb-15,959.47,Oct-19,Nov-10,0,4,1,JOINT,,,,1,1062,124766,9,2,8,1,69,26946,66.5,8,1,14257,29.8,34000,1,8,13
1001167,6166650,31206,31206,31188, 60 months,18.38,1134.13,B,B3,Doctor,10+ years,RENT,41283,Not Verified,Feb-10,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001167,Borrower added for business purpose,wedding,wedding,344xx,MI,26.97,2,Feb-91,7,89,83,22,4,43575,88.9,21,w,5878.939082174337,5878.939082174337,35022.59,35022.59,28489.59,818.4,0,179.61,0,Aug-09,1347.8,May-19,Feb-07,0,67,1,JOINT,,,,2,1229,18808,4,4,8,8,32,42470,63.1,2,2,3824,93.7,4466,8,8,5
1001168,6693075,20624,20624,20543, 60 months,7.53,641.82,C,C1,Accountant,2 years,OWN,69506,Verified,Nov-16,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001168,Borrower added for business purpose,major_purchase,major_purchase,118xx,MI,8.79,4,Feb-90,9,71,53,6,1,16182,0.3,38,w,9456.218111148833,9456.218111148833,23785.5,23785.5,8341.71,154.73,0,110.26,0,Dec-12,371.54,Aug-19,Apr-16,0,13,1,INDIVIDUAL,,,,2,8417,280501,8,1,7,1,37,55372,56.8,0,1,14781,38.7,69712,3,10,5
1001169,9109916,27564,27564,27489, 60 months,23.92,1080.26,G,D1,Analyst,10+ years,RENT,259173,Verified,Sep-13,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001169,Borrower added for business purpose,wedding,wedding,541xx,NC,11.48,4,Jun-95,7,15,59,27,0,4857,52.2,45,w,7641.710266545936,7641.710266545936,14558.05,14558.05,15347.51,221.67,0,245.88,0,Apr-11,1803.89,Dec-19,Feb-10,0,2,1,JOINT,,,,0,2485,224568,7,1,9,12,0,34726,29.2,1,2,1291,34.1,24522,1,3,9
1001170,6193278,23412,23412,23358, 36 months,7.65,729.87,C,E4,Teacher,6 years,MORTGAGE,204697,Verified,Nov-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001170,Borrower added for business purpose,wedding,wedding,486xx,NC,18.16,0,Dec-93,4,84,70,10,1,31985,33.6,26,w,4382.732661467657,4382.732661467657,13780.26,13780.26,17073.93,433.13,0,145.82,0,Feb-09,1602.55,Aug-18,Feb-17,0,113,1,INDIVIDUAL,,,,2,7262,147488,2,4,5,11,54,91087,66.9,1,0,11204,84.1,21199,4,3,11
1001171,1431413,28990,28990,28899, 36 months,20.49,1084.62,G,E1,Doctor,10+ years,OWN,187035,Not Verified,Nov-16,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001171,Borrower added for business purpose,small_business,small_business,844xx,CA,18.4,1,Oct-85,4,38,99,23,3,11166,42.7,8,w,4768.796149560194,4768.796149560194,35513.61,35513.61,27964.07,1096.93,0,116.45,0,Mar-09,1744.83,Aug-18,Dec-12,0,81,1,INDIVIDUAL,,,,0,1456,195568,6,4,3,3,54,18434,72.8,2,6,12871,56.2,83284,6,4,9
1001172,5165100,14156,14156,14065, 36 months,10.3,458.77,B,E3,Engineer,10+ years,MORTGAGE,263244,Not Verified,Feb-10,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001172,Borrower added for business purpose,vacation,vacation,983xx,GA,31.2,4,Aug-84,7,10,105,21,4,7498,43.4,11,f,6479.2386855939885,6479.2386855939885,17876.81,17876.81,11436.27,1115.58,0,308.19,0,Nov-12,1219.12,Nov-18,Nov-13,0,57,1,INDIVIDUAL,,,,1,8193,318917,3,0,1,18,9,73156,57.6,1,15,12266,44.2,83936,5,16,2
1001173,1863561,24064,24064,24005, 60 months,23.67,939.93,C,B3,Analyst,7 years,OWN,160251,Verified,Mar-13,In Grace Period,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001173,Borrower added for business purpose,credit_card,credit_card,353xx,NC,15.33,4,Mar-97,9,87,0,26,2,37807,65.4,9,f,2001.992166505131,2001.992166505131,25078.97,25078.97,16218.01,1212.49,0,37.42,0,May-14,1767.5,Dec-18,Apr-17,0,26,1,INDIVIDUAL,,,,1,1534,332735,7,1,9,7,115,80822,49.7,0,15,1762,54.5,50316,8,4,7
1001174,1302186,26711,26711,26653, 36 months,19.4,984.53,E,B2,Doctor,2 years,RENT,31955,Not Verified,Feb-07,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001174,Borrower added for business purpose,car,car,330xx,IL,7.34,3,Jul-02,4,35,112,13,3,25423,2.3,35,f,886.5084049412264,886.5084049412264,29119.4,29119.4,12770.12,1167.63,0,254.5,0,Oct-09,1359.94,Oct-18,Aug-08,0,3,1,INDIVIDUAL,,,,1,8494,320107,6,2,2,12,54,98306,21.9,5,16,11391,71.7,40048,6,3,12
1001175,4207393,31106,31106,31074, 60 months,20.08,1157.28,E,A2,Engineer,1 year,OWN,265144,Not Verified,Oct-12,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001175,Borrower added for business purpose,home_improvement,home_improvement,900xx,FL,10.81,1,May-06,8,17,36,3,4,40835,69.1,23,w,3112.3651594561843,3112.3651594561843,34663.46,34663.46,21647.57,990.47,0,193.72,0,May-13,1023.12,May-19,Nov-14,0,66,1,INDIVIDUAL,,,,0,4582,232323,2,2,8,13,94,68379,54.5,6,0,4179,8.3,43772,5,2,2
1001176,6489464,17589,17589,17571, 36 months,9.38,562.44,D,F5,Analyst,5 years,MORTGAGE,116626,Source Verified,Aug-17,In Grace Period,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001176,Borrower added for business purpose,small_business,small_business,937xx,MI,9.37,2,Sep-93,0,22,48,27,3,44180,2.2,8,f,7783.827979362303,7783.827979362303,10641.19,10641.19,11690.57,1604.2,0,266.26,0,Jan-14,1863.58,Nov-19,Jul-11,0,63,1,JOINT,,,,2,2658,237044,6,0,0,6,23,66803,12.8,0,17,6683,33.4,27676,7,0,10
1001177,8456985,24736,24736,24709, 60 months,13.86,843.74,E,C3,Manager,3 years,OWN,204642,Verified,Feb-09,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001177,Borrower added for business purpose,major_purchase,major_purchase,631xx,FL,29.53,3,Jun-87,4,76,34,11,1,41128,18.5,54,f,2573.2379876995105,2573.2379876995105,28889.39,28889.39,21447.74,1867.8,0,160.22,0,Aug-17,879.44,Mar-19,Jan-12,0,90,1,INDIVIDUAL,,,,0,8581,206095,5,1,6,0,71,2474,7.3,8,6,17821,86.1,77262,6,19,3
1001178,7767528,21975,21975,21924, 36 months,17.36,787.41,A,E3,Accountant,7 years,MORTGAGE,199751,Verified,Dec-07,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001178,Borrower added for business purpose,wedding,wedding,660xx,TX,19.34,2,Dec-82,2,48,104,3,4,23084,60.7,26,w,1307.592003359197,1307.592003359197,21501.88,21501.88,14240.0,539.52,0,285.16,0,Jan-09,1001.14,Oct-18,Mar-14,0,91,1,JOINT,,,,1,6873,281076,5,4,9,10,27,57885,77.8,6,8,7626,73.3,39561,6,2,2
1001179,2026553,8214,8214,8166, 36 months,20.4,306.94,A,F4,Manager,1 year,RENT,166216,Not Verified,Sep-09,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001179,Borrower added for business purpose,vacation,vacation,775xx,NC,28.64,0,Jan-82,2,107,66,7,3,33752,8.6,7,w,2190.2259846226025,2190.2259846226025,9056.12,9056.12,4856.96,260.39,0,40.91,0,Apr-13,339.09,Feb-18,Apr-09,0,85,1,INDIVIDUAL,,,,1,2559,172930,9,2,5,16,91,50577,67.6,3,2,14736,7.4,41870,7,7,1
1001180,9533879,31581,31581,31545, 60 months,7.08,976.29,A,D5,Teacher,3 years,MORTGAGE,87959,Not Verified,Jan-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001180,Borrower added for business purpose,major_purchase,major_purchase,529xx,IL,17.23,4,May-93,1,113,34,27,2,33875,99.1,27,w,6789.7291200570635,6789.7291200570635,33575.08,33575.08,14332.46,850.17,0,188.08,0,May-15,1895.32,Mar-18,Dec-16,0,41,1,INDIVIDUAL,,,,1,6953,256856,2,1,1,16,111,87556,64.9,2,15,5079,46.0,50298,5,5,13
1001181,4743797,21195,21195,21170, 60 months,24.25,834.32,B,G3,Doctor,1 year,RENT,28272,Source Verified,Jul-11,In Grace Period,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001181,Borrower added for business purpose,small_business,small_business,213xx,AZ,35.7,3,Jan-93,2,41,92,10,4,45940,78.4,8,w,6139.480566935188,6139.480566935188,26769.29,26769.29,9069.35,52.84,0,118.75,0,Apr-13,442.11,Jan-19,Feb-13,0,28,1,INDIVIDUAL,,,,1,989,266942,3,0,4,14,107,12117,92.8,5,2,13342,30.8,42346,9,1,14
1001182,2514542,28127,28127,28029, 36 months,22.8,1085.86,E,F4,Engineer,1 year,MORTGAGE,152645,Verified,Jun-12,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001182,Borrower added for business purpose,debt_consolidation,debt_consolidation,625xx,NY,39.36,2,Jun-00,6,102,8,1,4,10270,70.6,50,w,6883.149972964362,6883.149972964362,23023.87,23023.87,18661.72,1766.64,0,219.04,0,Aug-11,402.83,Dec-18,Jan-14,0,79,1,INDIVIDUAL,,,,1,2631,118352,3,0,1,9,50,10860,38.1,2,5,8548,79.3,47610,4,0,14
1001183,7357718,6141,6141,6044, 60 months,10.41,199.34,G,C5,Developer,1 year,RENT,44419,Verified,Mar-13,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001183,Borrower added for business purpose,home_improvement,home_improvement,977xx,PA,27.12,1,May-03,7,107,36,4,3,4342,26.8,28,f,3219.5812268038203,3219.5812268038203,5364.32,5364.32,3734.45,479.41,0,199.17,0,May-15,202.39,Apr-19,Nov-15,0,34,1,JOINT,,,,0,5344,18325,5,4,8,15,45,26687,40.0,3,18,16036,14.4,20991,3,19,0
1001184,5180656,29884,29884,29786, 60 months,21.46,1132.95,A,E3,Analyst,< 1 year,MORTGAGE,233411,Not Verified,Jul-15,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001184,Borrower added for business purpose,vacation,vacation,225xx,NC,34.69,0,Oct-06,7,43,59,26,0,43933,4.9,18,f,9008.561269332717,9008.561269332717,26644.76,26644.76,21910.78,1098.59,0,315.59,0,Mar-08,906.72,May-19,Dec-13,0,18,1,INDIVIDUAL,,,,1,2697,339025,8,0,4,4,71,82650,41.4,8,13,19450,14.5,32251,7,3,13
1001185,9465506,25885,25885,25846, 36 months,15.37,902.01,D,A3,Developer,3 years,RENT,68555,Verified,Sep-09,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001185,Borrower added for business purpose,major_purchase,major_purchase,342xx,NC,20.81,0,Jul-03,7,108,55,8,2,1553,97.9,53,w,4517.703573281454,4517.703573281454,32678.68,32678.68,21410.96,230.19,0,314.38,0,Aug-15,547.23,May-19,Apr-14,0,115,1,JOINT,,,,0,3183,109151,4,0,5,1,28,95528,46.5,4,2,9712,74.2,63010,8,8,0
1001186,7846192,3708,3708,3629, 60 months,14.24,127.16,B,F4,Analyst,1 year,RENT,156248,Not Verified,Sep-14,In Grace Period,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001186,Borrower added for business purpose,vacation,vacation,284xx,IL,37.45,4,Feb-95,0,0,105,20,2,2002,14.8,45,w,5137.130319269436,5137.130319269436,3452.57,3452.57,1572.21,1106.51,0,206.68,0,Feb-14,1481.56,Jun-19,Dec-11,0,93,1,INDIVIDUAL,,,,0,739,3217,7,0,3,6,18,37960,51.3,9,5,16947,98.7,80693,8,11,0
1001187,9676924,19375,19375,19338, 36 months,11.29,636.98,D,B3,Teacher,8 years,RENT,187233,Source Verified,May-12,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001187,Borrower added for business purpose,wedding,wedding,725xx,GA,33.43,4,Jun-99,6,6,110,17,3,24488,83.1,55,f,9488.079760021272,9488.079760021272,13118.32,13118.32,13518.52,77.99,0,90.81,0,Jun-13,615.04,May-18,Oct-14,0,78,1,INDIVIDUAL,,,,1,7912,285240,4,2,0,2,92,17347,77.8,4,16,19644,39.0,17300,3,18,9
1001188,8347689,16088,16088,16012, 36 months,16.62,570.54,E,E2,Developer,8 years,MORTGAGE,214512,Not Verified,Mar-14,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001188,Borrower added for business purpose,car,car,524xx,FL,39.68,2,Jan-86,1,47,88,5,1,30743,19.8,7,f,9792.772679449756,9792.772679449756,23859.16,23859.16,14755.64,1537.61,0,290.96,0,Jan-11,1441.54,Apr-19,Nov-10,0,68,1,JOINT,,,,1,502,357081,5,4,2,14,78,51614,21.8,8,3,3991,86.3,46237,8,13,4
1001189,2829553,11014,11014,10928, 60 months,19.6,407.08,C,F4,Engineer,10+ years,MORTGAGE,259133,Source Verified,Dec-14,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001189,Borrower added for business purpose,credit_card,credit_card,425xx,IL,25.3,2,May-95,9,111,11,17,1,49649,37.4,51,f,6615.427259165517,6615.427259165517,10941.11,10941.11,7413.52,1910.84,0,483.26,0,Jul-14,391.92,Dec-19,Dec-16,0,30,1,JOINT,,,,1,5681,176024,5,4,4,10,94,11385,43.4,1,3,16393,39.8,44911,1,17,9
1001190,4041341,4273,4273,4220, 60 months,13.22,144.43,D,A2,Consultant,10+ years,RENT,209934,Not Verified,Jul-12,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001190,Borrower added for business purpose,car,car,108xx,OH,31.39,0,Dec-01,3,84,101,9,0,45359,69.4,25,w,9448.13192575791,9448.13192575791,2603.32,2603.32,3045.56,613.95,0,92.72,0,Feb-12,459.93,Jun-19,Feb-16,0,42,1,JOINT,,,,0,3819,39195,3,4,2,0,4,3386,50.5,6,9,17065,65.7,34477,6,16,0
1001191,2039504,31881,31881,31860, 36 months,17.58,1145.87,C,A1,Manager,6 years,OWN,142082,Source Verified,Jan-12,In Grace Period,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001191,Borrower added for business purpose,small_business,small_business,441xx,OH,22.17,2,Feb-96,4,15,70,8,0,1421,94.5,30,w,5415.073863404433,5415.073863404433,37309.54,37309.54,22064.05,516.43,0,34.53,0,Nov-14,1612.35,Nov-19,Oct-15,0,94,1,JOINT,,,,2,5831,311291,9,0,7,15,48,72415,16.9,6,14,8718,48.7,7977,3,17,4
1001192,7666455,32486,32486,32471, 36 months,18.99,1190.64,B,D5,Engineer,5 years,RENT,166236,Source Verified,Nov-15,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001192,Borrower added for business purpose,debt_consolidation,debt_consolidation,602xx,OH,11.11,4,Jun-88,0,47,70,7,3,3474,2.0,5,w,3072.829455667717,3072.829455667717,40255.43,40255.43,20592.09,895.99,0,132.28,0,Jun-14,742.19,Jun-19,Apr-14,0,72,1,INDIVIDUAL,,,,0,6852,223911,9,0,1,10,91,2497,70.2,5,16,8868,74.3,9708,3,16,3
1001193,8663589,13541,13541,13514, 36 months,19.22,497.87,D,E1,,2 years,OWN,45379,Verified,Mar-07,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001193,Borrower added for business purpose,medical,medical,408xx,GA,14.84,0,May-87,3,77,118,5,1,25117,26.1,34,w,3150.9285596654136,3150.9285596654136,13544.02,13544.02,6311.08,1239.95,0,206.46,0,Oct-11,223.55,Oct-18,Jul-11,0,76,1,JOINT,,,,1,7680,218006,4,2,1,19,54,78575,5.6,3,19,16323,5.7,74950,7,8,1
1001194,8918348,9712,9712,9678, 36 months,6.04,295.63,D,B3,Teacher,6 years,RENT,242261,Not Verified,Jan-08,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001194,Borrower added for business purpose,debt_consolidation,debt_consolidation,685xx,AZ,35.87,0,Feb-98,3,42,3,4,2,8980,76.5,55,f,5589.405898823456,5589.405898823456,11134.39,11134.39,4621.1,377.92,0,153.09,0,Nov-16,1922.81,Apr-19,Sep-15,0,106,1,JOINT,,,,0,6594,432263,3,0,0,19,45,29476,58.6,6,16,11319,55.0,63664,2,11,2
1001195,5988023,10168,10168,10109, 36 months,22.19,389.32,F,F2,Accountant,< 1 year,MORTGAGE,240113,Verified,Apr-10,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001195,Borrower added for business purpose,wedding,wedding,449xx,IL,3.18,1,Nov-80,8,50,60,23,1,48537,17.3,8,f,6050.361206551984,6050.361206551984,6839.76,6839.76,5159.79,1606.62,0,417.35,0,Mar-08,354.78,Sep-19,Mar-09,0,20,1,JOINT,,,,2,8474,291468,1,2,0,18,14,68339,20.2,2,10,487,99.8,31639,4,18,7
1001196,8635836,4551,4551,4507, 36 months,14.17,155.92,B,G5,Analyst,8 years,OWN,191317,Verified,Jun-09,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001196,Borrower added for business purpose,debt_consolidation,debt_consolidation,532xx,CA,24.07,1,Mar-90,8,106,44,3,3,44934,11.1,18,w,4396.170699197489,4396.170699197489,3949.91,3949.91,3984.58,397.07,0,246.51,0,Nov-08,300.39,Jan-19,Nov-16,0,109,1,INDIVIDUAL,,,,2,8380,199851,1,4,3,6,71,11825,0.8,8,3,8477,75.2,80079,4,14,14
1001197,8809006,13297,13297,13252, 60 months,10.25,430.62,B,B1,Engineer,3 years,MORTGAGE,124302,Not Verified,Jul-11,In Grace Period,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001197,Borrower added for business purpose,home_improvement,home_improvement,495xx,AZ,15.53,2,Jan-90,9,65,110,8,1,9418,4.6,22,f,8837.714835118439,8837.714835118439,8800.33,8800.33,7515.46,10.95,0,123.06,0,Nov-15,716.76,Nov-19,May-10,0,94,1,JOINT,,,,2,4220,4984,7,2,7,17,99,66753,31.6,0,12,9491,23.0,52804,2,17,2
1001198,2675843,28128,28128,28057, 60 months,9.84,905.5,A,D4,Developer,5 years,OWN,118906,Verified,Oct-14,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001198,Borrower added for business purpose,medical,medical,863xx,NC,16.08,2,Nov-85,0,30,94,5,4,12390,50.2,16,w,4266.9611871355055,4266.9611871355055,24956.15,24956.15,27252.5,1048.5,0,475.1,0,Jan-09,191.27,Dec-19,Dec-07,0,64,1,INDIVIDUAL,,,,0,3759,108078,3,1,7,9,95,66061,42.9,5,18,1122,30.6,92033,3,16,2
1001199,9423309,3832,3832,3778, 60 months,14.66,132.2,E,D3,Consultant,5 years,OWN,63327,Verified,Sep-09,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001199,Borrower added for business purpose,small_business,small_business,850xx,NC,35.5,4,Jun-89,7,38,49,5,3,22562,76.8,42,f,2734.2364699766786,2734.2364699766786,4072.65,4072.65,3395.54,230.3,0,62.53,0,Mar-13,311.23,Mar-18,Jun-07,0,104,1,JOINT,,,,2,1814,285705,8,3,7,7,38,7566,81.7,0,13,19965,68.9,18946,8,13,1
1001200,4229028,29483,29483,29398, 36 months,22.74,1137.29,D,A1,,10+ years,OWN,197526,Verified,Jun-10,In Grace Period,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001200,Borrower added for business purpose,credit_card,credit_card,114xx,OH,34.3,4,Dec-80,3,8,49,17,4,27971,96.2,46,w,79.81878343539806,79.81878343539806,27788.89,27788.89,23902.59,1396.48,0,61.46,0,Jul-11,1692.89,Jul-18,Jan-13,0,76,1,INDIVIDUAL,,,,2,939,428328,5,0,0,1,102,98584,40.8,5,10,7023,14.9,74036,2,9,11
